,0
1385,RUB/SAR
1386,RUB/SEK
1387,RUB/THB
1388,RUB/TRY
1389,RUB/TWD
1390,RUB/UAH
1391,RUB/USD
1392,RUB/VEF
1393,RUB/VND
1394,RUB/XAF
1395,RUB/XOF
1396,RUB/ZAR
1397,SAR/AED
1398,SAR/ARS
1399,SAR/AUD
1400,SAR/BBD
1401,SAR/BHD
1402,SAR/BRL
1403,SAR/CAD
1404,SAR/CHF
1405,SAR/CLP
1406,SAR/CNY
1407,SAR/CZK
1408,SAR/DKK
1409,SAR/EGP
1410,SAR/EUR
1411,SAR/GBP
1412,SAR/HKD
1413,SAR/HUF
1414,SAR/IDR
1415,SAR/ILS
1416,SAR/INR
1417,SAR/ISK
1418,SAR/JMD
1419,SAR/JOD
1420,SAR/JPY
1421,SAR/KES
1422,SAR/KRW
1423,SAR/KWD
1424,SAR/LBP
1425,SAR/LKR
1426,SAR/MAD
1427,SAR/MXN
1428,SAR/MYR
1429,SAR/NAD
1430,SAR/NOK
1431,SAR/NPR
1432,SAR/NZD
1433,SAR/OMR
1434,SAR/PAB
1435,SAR/PHP
1436,SAR/PKR
1437,SAR/PLN
1438,SAR/QAR
1439,SAR/RON
1440,SAR/RUB
1441,SAR/SEK
1442,SAR/SGD
1443,SAR/THB
1444,SAR/TRY
1445,SAR/TWD
1446,SAR/USD
1447,SAR/VEF
1448,SAR/XAF
1449,SAR/XCD
1450,SAR/XOF
1451,SAR/ZAR
1452,SDR/RUB
1453,SDR/TRY
1454,SEK/AED
1455,SEK/ARS
1456,SEK/AUD
1457,SEK/BBD
1458,SEK/BHD
1459,SEK/BRL
1460,SEK/CAD
1461,SEK/CHF
1462,SEK/CLP
1463,SEK/CNY
1464,SEK/CZK
1465,SEK/DKK
1466,SEK/EGP
1467,SEK/EUR
1468,SEK/GBP
1469,SEK/HKD
1470,SEK/HUF
1471,SEK/IDR
1472,SEK/ILS
1473,SEK/INR
1474,SEK/ISK
1475,SEK/JMD
1476,SEK/JOD
1477,SEK/JPY
1478,SEK/KES
1479,SEK/KRW
1480,SEK/LBP
1481,SEK/LKR
1482,SEK/MAD
1483,SEK/MXN
1484,SEK/MYR
1485,SEK/NAD
1486,SEK/NOK
1487,SEK/NPR
1488,SEK/NZD
1489,SEK/OMR
1490,SEK/PAB
1491,SEK/PHP
1492,SEK/PKR
1493,SEK/PLN
1494,SEK/QAR
1495,SEK/RON
1496,SEK/RUB
1497,SEK/SAR
1498,SEK/SGD
1499,SEK/THB
1500,SEK/TRY
1501,SEK/TWD
1502,SEK/USD
1503,SEK/VEF
1504,SEK/XAF
1505,SEK/XCD
1506,SEK/XOF
1507,SEK/ZAR
1508,SGD/AED
1509,SGD/ARS
1510,SGD/AUD
1511,SGD/BBD
1512,SGD/BHD
1513,SGD/BRL
1514,SGD/CAD
1515,SGD/CHF
1516,SGD/CLP
1517,SGD/CNY
1518,SGD/CZK
1519,SGD/DKK
1520,SGD/EGP
1521,SGD/EUR
1522,SGD/GBP
1523,SGD/HKD
1524,SGD/HUF
1525,SGD/IDR
1526,SGD/ILS
1527,SGD/INR
1528,SGD/ISK
1529,SGD/JMD
1530,SGD/JOD
1531,SGD/JPY
1532,SGD/KES
1533,SGD/KRW
1534,SGD/KWD
1535,SGD/LBP
1536,SGD/LKR
1537,SGD/MAD
1538,SGD/MXN
1539,SGD/MYR
1540,SGD/NAD
1541,SGD/NOK
1542,SGD/NPR
1543,SGD/NZD
1544,SGD/OMR
1545,SGD/PAB
1546,SGD/PHP
1547,SGD/PKR
1548,SGD/PLN
1549,SGD/QAR
1550,SGD/RON
1551,SGD/RUB
1552,SGD/SAR
1553,SGD/SEK
1554,SGD/THB
1555,SGD/TRY
1556,SGD/TWD
1557,SGD/USD
1558,SGD/VEF
1559,SGD/XAF
1560,SGD/XCD
1561,SGD/XOF
1562,SGD/ZAR
1563,SYP/USD
1564,THB/AED
1565,THB/ARS
1566,THB/AUD
1567,THB/BHD
1568,THB/BRL
1569,THB/CLP
1570,THB/CNY
1571,THB/CZK
1572,THB/DKK
1573,THB/EGP
1574,THB/GBP
1575,THB/HKD
1576,THB/HUF
1577,THB/IDR
1578,THB/ILS
1579,THB/INR
1580,THB/ISK
1581,THB/JMD
1582,THB/JPY
1583,THB/KES
1584,THB/KRW
1585,THB/LBP
1586,THB/LKR
1587,THB/MAD
1588,THB/MXN
1589,THB/MYR
1590,THB/NAD
1591,THB/NOK
1592,THB/NPR
1593,THB/PHP
1594,THB/PKR
1595,THB/QAR
1596,THB/RUB
1597,THB/SAR
1598,THB/SEK
1599,THB/TRY
1600,THB/TWD
1601,THB/USD
1602,THB/XAF
1603,THB/XOF
1604,THB/ZAR
1605,TJS/RUB
1606,TMT/RUB
1607,TND/GBP
1608,TRY/AED
1609,TRY/ARS
1610,TRY/AUD
1611,TRY/BBD
1612,TRY/BHD
1613,TRY/BRL
1614,TRY/CAD
1615,TRY/CHF
1616,TRY/CLP
1617,TRY/CNY
1618,TRY/CZK
1619,TRY/DKK
1620,TRY/EGP
1621,TRY/EUR
1622,TRY/GBP
1623,TRY/HKD
1624,TRY/HUF
1625,TRY/IDR
1626,TRY/ILS
1627,TRY/INR
1628,TRY/ISK
1629,TRY/JMD
1630,TRY/JOD
1631,TRY/JPY
1632,TRY/KES
1633,TRY/KRW
1634,TRY/LBP
1635,TRY/LKR
1636,TRY/MAD
1637,TRY/MXN
1638,TRY/MYR
1639,TRY/NAD
1640,TRY/NOK
1641,TRY/NPR
1642,TRY/NZD
1643,TRY/OMR
1644,TRY/PAB
1645,TRY/PHP
1646,TRY/PKR
1647,TRY/PLN
1648,TRY/QAR
1649,TRY/RON
1650,TRY/RUB
1651,TRY/SAR
1652,TRY/SEK
1653,TRY/SGD
1654,TRY/THB
1655,TRY/TWD
1656,TRY/UAH
1657,TRY/USD
1658,TRY/VEF
1659,TRY/XAF
1660,TRY/XCD
1661,TRY/XOF
1662,TRY/ZAR
1663,TWD/AED
1664,TWD/ARS
1665,TWD/AUD
1666,TWD/BBD
1667,TWD/BHD
1668,TWD/BRL
1669,TWD/CAD
1670,TWD/CHF
1671,TWD/CLP
1672,TWD/CNY
1673,TWD/CZK
1674,TWD/DKK
1675,TWD/EGP
1676,TWD/EUR
1677,TWD/GBP
1678,TWD/HKD
1679,TWD/HUF
1680,TWD/IDR
1681,TWD/ILS
1682,TWD/INR
1683,TWD/ISK
1684,TWD/JMD
1685,TWD/JOD
1686,TWD/JPY
1687,TWD/KES
1688,TWD/KRW
1689,TWD/LBP
1690,TWD/LKR
1691,TWD/MAD
1692,TWD/MXN
1693,TWD/MYR
1694,TWD/NAD
1695,TWD/NOK
1696,TWD/NPR
1697,TWD/NZD
1698,TWD/OMR
1699,TWD/PAB
1700,TWD/PHP
1701,TWD/PKR
1702,TWD/PLN
1703,TWD/QAR
1704,TWD/RON
1705,TWD/RUB
1706,TWD/SAR
1707,TWD/SEK
1708,TWD/SGD
1709,TWD/THB
1710,TWD/TRY
1711,TWD/USD
1712,TWD/VEF
1713,TWD/XAF
1714,TWD/XCD
1715,TWD/XOF
1716,TWD/ZAR
1717,UAH/DKK
1718,UAH/KZT
1719,UAH/PLN
1720,UAH/RUB
1721,UAH/USD
1722,USD/AED
1723,USD/AFN
1724,USD/ALL
1725,USD/AMD
1726,USD/ANG
1727,USD/AOA
1728,USD/ARS
1729,USD/AUD
1730,USD/AZN
1731,USD/BBD
1732,USD/BDT
1733,USD/BGN
1734,USD/BHD
1735,USD/BIF
1736,USD/BND
1737,USD/BOB
1738,USD/BRL
1739,USD/BWP
1740,USD/BYN
1741,USD/BZD
1742,USD/CAD
1743,USD/CHF
1744,USD/CLP
1745,USD/CNH
1746,USD/CNY
1747,USD/COP
1748,USD/CRC
1749,USD/CZK
1750,USD/DJF
1751,USD/DKK
1752,USD/DOP
1753,USD/DZD
1754,USD/EGP
1755,USD/ETB
1756,USD/EUR
1757,USD/FJD
1758,USD/GBP
1759,USD/GEL
1760,USD/GHS
1761,USD/GMD
1762,USD/GNF
1763,USD/GTQ
1764,USD/HKD
1765,USD/HNL
1766,USD/HRK
1767,USD/HTG
1768,USD/HUF
1769,USD/IDR
1770,USD/ILS
1771,USD/INR
1772,USD/IQD
1773,USD/ISK
1774,USD/JMD
1775,USD/JOD
1776,USD/JPY
1777,USD/KES
1778,USD/KGS
1779,USD/KHR
1780,USD/KMF
1781,USD/KRW
1782,USD/KWD
1783,USD/KZT
1784,USD/LAK
1785,USD/LBP
1786,USD/LKR
1787,USD/LSL
1788,USD/LYD
1789,USD/MAD
1790,USD/MDL
1791,USD/MGA
1792,USD/MKD
1793,USD/MMK
1794,USD/MNT
1795,USD/MOP
1796,USD/MRO
1797,USD/MUR
1798,USD/MVR
1799,USD/MWK
1800,USD/MXN
1801,USD/MYR
1802,USD/MZN
1803,USD/NAD
1804,USD/NGN
1805,USD/NIO
1806,USD/NOK
1807,USD/NPR
1808,USD/NZD
1809,USD/OMR
1810,USD/PEN
1811,USD/PGK
1812,USD/PHP
1813,USD/PKR
1814,USD/PLN
1815,USD/PYG
1816,USD/QAR
1817,USD/RON
1818,USD/RSD
1819,USD/RUB
1820,USD/RWF
1821,USD/SAR
1822,USD/SCR
1823,USD/SDG
1824,USD/SEK
1825,USD/SGD
1826,USD/SOS
1827,USD/STD
1828,USD/SVC
1829,USD/SYP
1830,USD/SZL
1831,USD/THB
1832,USD/TJS
1833,USD/TMT
1834,USD/TND
1835,USD/TRY
1836,USD/TTD
1837,USD/TWD
1838,USD/TZS
1839,USD/UAH
1840,USD/UGX
1841,USD/UYU
1842,USD/UZS
1843,USD/VEF
1844,USD/VND
1845,USD/VUV
1846,USD/XAF
1847,USD/XCD
1848,USD/XOF
1849,USD/XPF
1850,USD/YER
1851,USD/ZAR
1852,USD/ZMK
1853,UYU/ARS
1854,UYU/BOB
1855,UYU/BRL
1856,UYU/CLP
1857,UYU/COP
1858,UYU/MXN
1859,UYU/PEN
1860,UYU/PYG
1861,UYU/USD
1862,UYU/VEF
1863,UZS/RUB
1864,VEF/AED
1865,VEF/ARS
1866,VEF/AUD
1867,VEF/BBD
1868,VEF/BHD
1869,VEF/BOB
1870,VEF/BRL
1871,VEF/CAD
1872,VEF/CHF
1873,VEF/CLP
1874,VEF/CNY
1875,VEF/COP
1876,VEF/CZK
1877,VEF/DKK
1878,VEF/EGP
1879,VEF/EUR
1880,VEF/GBP
1881,VEF/HKD
1882,VEF/HUF
1883,VEF/IDR
1884,VEF/ILS
1885,VEF/INR
1886,VEF/ISK
1887,VEF/JMD
1888,VEF/JOD
1889,VEF/JPY
1890,VEF/KES
1891,VEF/KRW
1892,VEF/LBP
1893,VEF/LKR
1894,VEF/MAD
1895,VEF/MXN
1896,VEF/MYR
1897,VEF/NAD
1898,VEF/NOK
1899,VEF/NPR
1900,VEF/NZD
1901,VEF/OMR
1902,VEF/PAB
1903,VEF/PEN
1904,VEF/PHP
1905,VEF/PKR
1906,VEF/PLN
1907,VEF/PYG
1908,VEF/QAR
1909,VEF/RON
1910,VEF/RUB
1911,VEF/SAR
1912,VEF/SEK
1913,VEF/SGD
1914,VEF/THB
1915,VEF/TRY
1916,VEF/TWD
1917,VEF/USD
1918,VEF/UYU
1919,VEF/XAF
1920,VEF/XCD
1921,VEF/XOF
1922,VEF/ZAR
1923,VND/USD
1924,VND/XAF
1925,WTI/USD
1926,XAG/AUD
1927,XAG/CHF
1928,XAG/EUR
1929,XAGg/TRY
1930,XAGg/USD
1931,XAG/USD
1932,XAU/AUD
1933,XAU/CAD
1934,XAU/CHF
1935,XAU/EUR
1936,XAU/GBP
1937,XAU/JPY
1938,XAU/NZD
1939,XAU/USD
1940,XBR/USD
1941,XPD/USD
1942,XPT/USD
1943,ZAR/AED
1944,ZAR/ARS
1945,ZAR/AUD
1946,ZAR/BBD
1947,ZAR/BHD
1948,ZAR/BRL
1949,ZAR/BWP
1950,ZAR/CAD
1951,ZAR/CHF
1952,ZAR/CLP
1953,ZAR/CNY
1954,ZAR/CZK
1955,ZAR/DKK
1956,ZAR/EGP
1957,ZAR/EUR
1958,ZAR/GBP
1959,ZAR/HKD
1960,ZAR/HUF
1961,ZAR/IDR
1962,ZAR/ILS
1963,ZAR/INR
1964,ZAR/ISK
1965,ZAR/JMD
1966,ZAR/JOD
1967,ZAR/JPY
1968,ZAR/KES
1969,ZAR/KRW
1970,ZAR/LBP
1971,ZAR/LKR
1972,ZAR/MAD
1973,ZAR/MXN
1974,ZAR/MYR
1975,ZAR/NAD
1976,ZAR/NOK
1977,ZAR/NPR
1978,ZAR/NZD
1979,ZAR/OMR
1980,ZAR/PAB
1981,ZAR/PHP
1982,ZAR/PKR
1983,ZAR/PLN
1984,ZAR/QAR
1985,ZAR/RON
1986,ZAR/RUB
1987,ZAR/SAR
1988,ZAR/SEK
1989,ZAR/SGD
1990,ZAR/THB
1991,ZAR/TRY
1992,ZAR/TWD
1993,ZAR/USD
1994,ZAR/VEF
1995,ZAR/XAF
1996,ZAR/XCD
1997,ZAR/XOF
